"ID.Source";"ID.Target";"Weight";"City";"bCO";"c.rise";"c1.size";"c2.size";"cut.offRel";"weightedCutOff"
"B0250";"B0392";1;"Berlin";0,000713229142309977;0;634;0;0;0
"B0251";"B0252";1;"Berlin";0,000412579987357777;0;634;0;0;0
"B0252";"B0253";1;"Berlin";0,000454639450291937;0;634;0;0;0
"B0253";"B0214";1;"Berlin";0,00455028996121879;0;634;0;0;0
"B0254";"B0217";3;"Berlin";0,00340069796583623;0;634;0;0;0
"B0254";"B0256";4;"Berlin";0,00337741843244339;0;634;0;0;0
"B0255";"B0254";1;"Berlin";0,00176280824942399;0;634;0;0;0
"B0256";"B0257";4;"Berlin";0,0030164242765171;0;634;0;0;0
"B0256";"B0299";1;"Berlin";0,00164664811839006;0;634;0;0;0
"B0257";"B0258";1;"Berlin";0,00162098203899535;0;634;0;0;0
"B0257";"B0260";3;"Berlin";0,00315750370900766;0;634;0;0;0
"B0258";"B0259";1;"Berlin";0,000438627443879621;0;634;0;0;0
"B0259";"B0017";1;"Berlin";0,00359118137175427;0;634;0;0;0
"B0260";"B0018";3;"Berlin";0,00719834966017227;0;634;0;0;0
"B0260";"B0266";1;"Berlin";0,00252921250032534;0;634;0;0;0
"B0261";"B0262";2;"Berlin";0,00144973272086953;0;634;0;0;0
"B0262";"B0263";2;"Berlin";0,00157135242420952;0;634;0;0;0
"B0263";"B0264";2;"Berlin";0,00143741707555973;0;634;0;0;0
"B0263";"B0279";1;"Berlin";0,00104690822568799;0;634;0;0;0
"B0264";"B0265";2;"Berlin";0,00131262091456444;0;634;0;0;0
"B0265";"B0266";2;"Berlin";0,00152694132085356;0;634;0;0;0
"B0265";"B0290";1;"Berlin";0,000984197905427526;0;634;0;0;0
"B0266";"B0267";2;"Berlin";0,00144396308055069;0;634;0;0;0
"B0266";"B0290";1;"Berlin";0,00100430235420471;0;634;0;0;0
"B0267";"B0268";2;"Berlin";0,000896456949237528;0;634;0;0;0
"B0267";"B0298";1;"Berlin";0,000802949997499857;0;634;0;0;0
"B0268";"B0269";2;"Berlin";0,00075567128367048;0;634;0;0;0
"B0269";"B0270";2;"Berlin";0,00107145154379483;0;634;0;0;0
"B0269";"B0295";1;"Berlin";0,000608585129971909;0;634;0;0;0
"B0269";"B0297";1;"Berlin";0,00075567128367048;0;634;0;0;0
"B0270";"B0271";1;"Berlin";0,00102687858049543;0;634;0;0;0
"B0270";"B0273";1;"Berlin";0,000548806558761093;0;634;0;0;0
"B0271";"B0272";1;"Berlin";0,000485081566868868;1;634;1;0,00315457413249211;1,53022576299328e-06
"B0271";"B0274";1;"Berlin";0,00082645006760597;0;634;0;0;0
"B0273";"B0274";1;"Berlin";0,000348378045871637;0;634;0;0;0
"B0274";"B0275";1;"Berlin";0,000464251581149791;0;634;0;0;0
"B0274";"B0305";1;"Berlin";0,000504799529569212;0;634;0;0;0
"B0275";"B0276";1;"Berlin";0,000656163015596702;0;634;0;0;0
"B0276";"B0040";1;"Berlin";0,00275309834406403;0;634;0;0;0
"B0276";"B0285";1;"Berlin";0,000548219280346589;0;634;0;0;0
"B0277";"B0278";1;"Berlin";0,000449274403874087;0;634;0;0;0
"B0278";"B0263";1;"Berlin";0,0010766319877372;0;634;0;0;0
"B0279";"B0280";1;"Berlin";0,000389360960821491;0;634;0;0;0
"B0280";"B0281";1;"Berlin";0,000245010463518608;0;634;0;0;0
"B0280";"B0293";1;"Berlin";0,000347068733351138;0;634;0;0;0
"B0281";"B0282";1;"Berlin";0,000123071062136816;0;634;0;0;0
"B0282";"B0020";1;"Berlin";0,00490292176422804;0;634;0;0;0
"B0283";"B0284";1;"Berlin";0,000600195151909577;0;634;0;0;0
"B0284";"B0276";1;"Berlin";0,0008501308413523;0;634;0;0;0
"B0285";"B0286";1;"Berlin";0,000336367047047457;0;634;0;0;0
"B0286";"B0041";1;"Berlin";0,00270494656489401;0;634;0;0;0
"B0286";"B0287";1;"Berlin";0,000475799619955334;0;634;0;0;0
"B0287";"B0288";1;"Berlin";0,000268619948232484;0;634;0;0;0
"B0287";"B0296";1;"Berlin";0,000213456388818083;0;634;0;0;0
"B0288";"B0289";1;"Berlin";0,000311327769247481;0;634;0;0;0
"B0289";"B0260";1;"Berlin";0,00195276935459542;0;634;0;0;0
"B0290";"B0291";1;"Berlin";0,000305333249618645;0;634;0;0;0
"B0290";"B0308";1;"Berlin";0,000290298533860124;0;634;0;0;0
"B0291";"B0292";1;"Berlin";0,000150997837148215;0;634;0;0;0
"B0292";"B0280";1;"Berlin";0,000297111389085888;0;634;0;0;0
"B0293";"B0294";1;"Berlin";0,000334025540698173;0;634;0;0;0
"B0294";"B0021";1;"Berlin";0,00609996138616397;0;634;0;0;0
"B0295";"B0287";1;"Berlin";0,000233302517874092;0;634;0;0;0
"B0296";"B0042";1;"Berlin";0,00248179439857716;0;634;0;0;0
"B0297";"B0267";1;"Berlin";0,000896456949237528;0;634;0;0;0
"B0298";"B0256";1;"Berlin";0,00174711998478394;0;634;0;0;0
"B0299";"B0300";1;"Berlin";0,000429171481160042;0;634;0;0;0
"B0300";"B0301";1;"Berlin";0,000442968867680784;0;634;0;0;0
"B0300";"B0307";1;"Berlin";0,000660271953647662;0;634;0;0;0
"B0301";"B0302";1;"Berlin";0,000118716966589889;0;634;0;0;0
"B0302";"B0303";1;"Berlin";0,000217592573660587;0;634;0;0;0
"B0303";"B0304";1;"Berlin";0,000389808119461257;0;634;0;0;0
"B0304";"B0214";1;"Berlin";0,00454477410481658;0;634;0;0;0
"B0305";"B0286";1;"Berlin";0,000484858730716991;0;634;0;0;0
"B0306";"B0254";1;"Berlin";0,00223579157980183;0;634;0;0;0
"B0306";"B0300";1;"Berlin";0,000870116876167217;0;634;0;0;0
"B0307";"B0265";1;"Berlin";0,00101655684389646;0;634;0;0;0
"B0308";"B0309";1;"Berlin";0,00016576312764297;0;634;0;0;0
"B0309";"B0019";1;"Berlin";0,00503509072078604;0;634;0;0;0
"B0310";"B0311";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0311";"B0172";2;"Berlin";0,00133918441838527;1;634;2;0,00630914826498423;8,44911304974936e-06
"B0312";"B0313";2;"Berlin";8,1270002516604e-05;0;634;0;0;0
"B0313";"B0156";2;"Berlin";0,000699910500745038;0;634;0;0;0
"B0314";"B0315";2;"Berlin";5,14876548032556e-05;0;634;0;0;0
"B0315";"B0316";2;"Berlin";0,00020296260403871;0;634;0;0;0
"B0316";"B0059";2;"Berlin";0,00537007027789967;0;634;0;0;0
"B0317";"B0318";2;"Berlin";2,14490853525672e-05;0;634;0;0;0
"B0318";"B0319";2;"Berlin";0,000600435409023266;0;634;0;0;0
"B0319";"B0142";2;"Berlin";0,00258126858290926;0;634;0;0;0
"B0319";"B0377";1;"Berlin";0,00108208954242331;0;634;0;0;0
"B0320";"B0060";2;"Berlin";0,00514717896498113;0;634;0;0;0
"B0321";"B0322";1;"Berlin";0,00214972683029228;0;634;0;0;0
"B0321";"B0334";1;"Berlin";0,00407452828277806;1;634;18;0,056782334384858;0,000231361227413265
"B0322";"B0323";1;"Berlin";8,56244786574082e-06;0;634;0;0;0
"B0323";"B0133";1;"Berlin";0,00291701729737228;0;634;0;0;0
"B0324";"B0325";1;"Berlin";0,00195481605468182;1;634;9;0,028391167192429;5,5499509438916e-05
"B0325";"B0326";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0326";"B0327";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0327";"B0328";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0328";"B0329";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0329";"B0330";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0330";"B0331";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0331";"B0332";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0332";"B0333";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0334";"B0335";1;"Berlin";0,00374611697592755;1;634;17;0,0536277602523659;0,000200895863062361
"B0335";"B0336";1;"Berlin";0,00352478230206475;1;634;16;0,0504731861198738;0,000177906993164151
"B0336";"B0343";1;"Berlin";0,00331154972940823;1;634;15;0,0473186119873817;0,000156697936722787
"B0337";"B0338";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0338";"B0339";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0339";"B0340";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0340";"B0341";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0341";"B0342";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0343";"B0337";1;"Berlin";0,00218277972044068;1;634;6;0,0189274447949527;4,13144426581832e-05
"B0343";"B0344";1;"Berlin";0,00241147994085466;1;634;8;0,0252365930599369;6,08575379395498e-05
"B0344";"B0345";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0345";"B0346";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0346";"B0347";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0347";"B0348";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0348";"B0349";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0349";"B0350";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0350";"B0351";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0352";"B0254";3;"Berlin";0,00176979467451751;0;634;0;0;0
"B0353";"B0352";3;"Berlin";1,28762317821167e-05;0;634;0;0;0
"B0354";"B0240";3;"Berlin";0,000377979723489443;0;634;0;0;0
"B0355";"B0241";1;"Berlin";0,000627892237434213;0;634;0;0;0
"B0356";"B0357";4;"Berlin";0,00169075468427745;0;634;0;0;0
"B0357";"B0241";1;"Berlin";0,00148303177851828;0;634;0;0;0
"B0357";"B0358";6;"Berlin";0,00125105383587488;0;634;0;0;0
"B0357";"B0380";1;"Berlin";0,000860322606044065;0;634;0;0;0
"B0358";"B0216";4;"Berlin";0,00430208344772933;0;634;0;0;0
"B0358";"B0359";4;"Berlin";0,000489858441556004;0;634;0;0;0
"B0359";"B0215";2;"Berlin";0,00234753506348649;0;634;0;0;0
"B0359";"B0244";1;"Berlin";0,00063362012736033;0;634;0;0;0
"B0359";"B0360";1;"Berlin";0,00124377798054423;0;634;0;0;0
"B0360";"B0361";2;"Berlin";0,00116074448803336;0;634;0;0;0
"B0360";"B0372";2;"Berlin";0,00210099951088811;0;634;0;0;0
"B0361";"B0362";2;"Berlin";3,46378377899233e-05;0;634;0;0;0
"B0362";"B0216";2;"Berlin";0,00392989633647412;0;634;0;0;0
"B0363";"B0364";1;"Berlin";0,000671526125232607;0;634;0;0;0
"B0363";"B0368";1;"Berlin";0,000241392130855863;0;634;0;0;0
"B0364";"B0395";1;"Berlin";0,000645118348949419;0;634;0;0;0
"B0364";"B0410";3;"Berlin";0,000598728850722309;0;634;0;0;0
"B0365";"B0244";1;"Berlin";0,000543648067918027;0;634;0;0;0
"B0366";"B0214";2;"Berlin";0,00429967691431743;0;634;0;0;0
"B0367";"B0363";1;"Berlin";0,000248500108248913;0;634;0;0;0
"B0368";"B0369";1;"Berlin";9,11345293727456e-05;0;634;0;0;0
"B0369";"B0370";1;"Berlin";0,000214468041991636;0;634;0;0;0
"B0370";"B0371";1;"Berlin";0,000296097643592051;0;634;0;0;0
"B0370";"B0384";1;"Berlin";0,000248956675649989;0;634;0;0;0
"B0371";"B0029";1;"Berlin";0,00931780764594748;0;634;0;0;0
"B0372";"B0246";2;"Berlin";0,00297790740960664;0;634;0;0;0
"B0373";"B0374";1;"Berlin";0,000266443385384072;0;634;0;0;0
"B0374";"B0375";1;"Berlin";9,29365373110095e-05;0;634;0;0;0
"B0375";"B0376";1;"Berlin";6,90603289996737e-05;0;634;0;0;0
"B0376";"B0377";1;"Berlin";0,000538458719049033;0;634;0;0;0
"B0377";"B0378";2;"Berlin";0,00159854456800149;0;634;0;0;0
"B0378";"B0400";1;"Berlin";0,00180679662822816;1;634;7;0,0220820189274448;3,98977173425777e-05
"B0378";"B0407";2;"Berlin";0,00128651897167501;0;634;0;0;0
"B0379";"B0030";1;"Berlin";0,009888046660856;0;634;0;0;0
"B0380";"B0243";1;"Berlin";0,000419683333222759;0;634;0;0;0
"B0381";"B0382";1;"Berlin";3,8536276500513e-05;0;634;0;0;0
"B0382";"B0246";1;"Berlin";0,0020604167482743;0;634;0;0;0
"B0383";"B0370";1;"Berlin";0,000278597371977388;0;634;0;0;0
"B0384";"B0385";1;"Berlin";0,000572989992897959;0;634;0;0;0
"B0385";"B0028";1;"Berlin";0,0103198873142057;0;634;0;0;0
"B0385";"B0386";1;"Berlin";0,000555898417496113;0;634;0;0;0
"B0386";"B0387";1;"Berlin";5,72956220857316e-05;0;634;0;0;0
"B0387";"B0388";1;"Berlin";7,11410959003806e-05;0;634;0;0;0
"B0388";"B0389";1;"Berlin";0,000701948802452605;0;634;0;0;0
"B0389";"B0027";3;"Berlin";0,0105498638772863;0;634;0;0;0
"B0389";"B0390";1;"Berlin";0,000824001389122947;0;634;0;0;0
"B0390";"B0391";1;"Berlin";0,000525724069030722;0;634;0;0;0
"B0391";"B0427";1;"Berlin";0,000455541151820079;0;634;0;0;0
"B0392";"B0393";1;"Berlin";0,000611749195423646;0;634;0;0;0
"B0393";"B0414";1;"Berlin";0,000592441598888294;0;634;0;0;0
"B0394";"B0378";1;"Berlin";0,00194746979884781;0;634;0;0;0
"B0395";"B0396";1;"Berlin";0,000327297294505881;0;634;0;0;0
"B0396";"B0385";1;"Berlin";0,00067043794075718;0;634;0;0;0
"B0397";"B0398";1;"Berlin";0,00248898521971557;0;634;0;0;0
"B0398";"B0399";1;"Berlin";0,00236786801361469;0;634;0;0;0
"B0399";"B0598";3;"Berlin";0,002156283481999;0;634;0;0;0
"B0400";"B0401";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0401";"B0402";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0402";"B0403";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0403";"B0404";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0404";"B0405";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0405";"B0406";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0407";"B0408";2;"Berlin";0,000271371286767121;0;634;0;0;0
"B0408";"B0409";2;"Berlin";0,000199888657487968;0;634;0;0;0
"B0409";"B0399";2;"Berlin";0,00127609540802892;0;634;0;0;0
"B0410";"B0411";3;"Berlin";0,000205749700813864;0;634;0;0;0
"B0411";"B0412";3;"Berlin";0,000236104959537893;0;634;0;0;0
"B0412";"B0389";3;"Berlin";0,000778521856078298;0;634;0;0;0
"B0413";"B0393";1;"Berlin";0,000494940176417116;1;634;1;0,00315457413249211;1,56132547765652e-06
"B0415";"B0414";1;"Berlin";0,00012899220295518;0;634;0;0;0
"B0415";"B0416";1;"Berlin";8,20399126691697e-05;0;634;0;0;0
"B0416";"B0417";1;"Berlin";0,00033603713194152;0;634;0;0;0
"B0417";"B0418";1;"Berlin";0,000621368142194225;0;634;0;0;0
"B0417";"B0425";1;"Berlin";0,000302045606247282;0;634;0;0;0
"B0417";"B0432";1;"Berlin";0,000337629931383212;0;634;0;0;0
"B0418";"B0025";2;"Berlin";0,0100335137815182;0;634;0;0;0
"B0419";"B0420";2;"Berlin";0,000947179779123783;0;634;0;0;0
"B0420";"B0421";3;"Berlin";0,000608297120259688;0;634;0;0;0
"B0421";"B0422";2;"Berlin";0,000528502344155604;0;634;0;0;0
"B0421";"B0431";1;"Berlin";0,000378818030497651;0;634;0;0;0
"B0422";"B0431";1;"Berlin";0,000558655701344752;0;634;0;0;0
"B0422";"B0592";2;"Berlin";0,000454988994898289;0;634;0;0;0
"B0423";"B0424";1;"Berlin";0,00055553750040086;0;634;0;0;0
"B0424";"B0422";1;"Berlin";0,000585581849095326;0;634;0;0;0
"B0425";"B0426";1;"Berlin";4,84975139300833e-05;0;634;0;0;0
"B0426";"B0250";1;"Berlin";0,000628360030742601;0;634;0;0;0
"B0427";"B0428";1;"Berlin";0,000153525610926052;0;634;0;0;0
"B0428";"B0429";1;"Berlin";6,82816855071209e-05;0;634;0;0;0
"B0429";"B0430";1;"Berlin";0,000150392184664073;0;634;0;0;0
"B0430";"B0420";1;"Berlin";0,000550733248263395;0;634;0;0;0
"B0431";"B0442";2;"Berlin";0,000384023667722424;0;634;0;0;0
"B0432";"B0433";1;"Berlin";0,000168468463491748;0;634;0;0;0
"B0433";"B0125";1;"Berlin";0,0050370043185459;0;634;0;0;0
"B0434";"B0435";1;"Berlin";0,000813500941606209;0;634;0;0;0
"B0435";"B0436";1;"Berlin";0,000586457969166245;0;634;0;0;0
"B0436";"B0437";1;"Berlin";0,000368407101474171;0;634;0;0;0
"B0437";"B0438";1;"Berlin";0,000184176368362908;0;634;0;0;0
"B0438";"B0439";1;"Berlin";9,22262881792888e-05;0;634;0;0;0
"B0439";"B0440";1;"Berlin";0,000153015722197539;0;634;0;0;0
"B0440";"B0441";1;"Berlin";0,000556215206411591;0;634;0;0;0
"B0441";"B0459";4;"Berlin";0,000612737705178998;0;634;0;0;0
"B0442";"B0443";2;"Berlin";0,000553603247294105;0;634;0;0;0
"B0443";"B0444";2;"Berlin";0,000441868052254578;0;634;0;0;0
"B0443";"B0450";2;"Berlin";0,00213714592144405;0;634;0;0;0
"B0444";"B0445";2;"Berlin";7,01505468026849e-05;0;634;0;0;0
"B0445";"B0446";2;"Berlin";5,29001152678808e-05;0;634;0;0;0
"B0447";"B0446";2;"Berlin";0,000222590178037828;0;634;0;0;0
"B0447";"B0448";2;"Berlin";0,000172590246724473;0;634;0;0;0
"B0448";"B0449";2;"Berlin";0,00010854974229794;0;634;0;0;0
"B0449";"B0185";2;"Berlin";0,00919232427040826;0;634;0;0;0
"B0450";"B0447";2;"Berlin";0,0019351184787621;0;634;0;0;0
"B0450";"B0451";2;"Berlin";0,00296699633040871;0;634;0;0;0
"B0451";"B0452";3;"Berlin";0,0013261684102406;0;634;0;0;0
"B0451";"B0557";1;"Berlin";0,00127719059465302;0;634;0;0;0
"B0452";"B0184";3;"Berlin";0,00730009621683609;0;634;0;0;0
"B0453";"B0454";3;"Berlin";0,000131873973043327;0;634;0;0;0
"B0454";"B0455";3;"Berlin";5,26790027295488e-05;0;634;0;0;0
"B0455";"B0208";3;"Berlin";0,00120078664037166;0;634;0;0;0
"B0456";"B0457";3;"Berlin";0,00167773734618832;0;634;0;0;0
"B0457";"B0123";3;"Berlin";0,00586121555400323;0;634;0;0;0
"B0458";"B0123";3;"Berlin";0,00552212490214845;0;634;0;0;0
"B0458";"B0441";3;"Berlin";0,000950579542167353;0;634;0;0;0
"B0459";"B0460";4;"Berlin";0,000296209221028166;0;634;0;0;0
"B0460";"B0461";4;"Berlin";0,000277161750248042;0;634;0;0;0
"B0461";"B0462";4;"Berlin";0,000875529286062752;0;634;0;0;0
"B0462";"B0463";5;"Berlin";0,00151645196457182;0;634;0;0;0
"B0462";"B0464";1;"Berlin";0,00112986888235061;0;634;0;0;0
"B0463";"B0045";5;"Berlin";0,00714166139739133;0;634;0;0;0
"B0464";"B0471";1;"Berlin";0,000705828926938951;0;634;0;0;0
"B0465";"B0466";1;"Berlin";0,00104167242099991;1;634;5;0,0157728706624606;1,64301643690838e-05
"B0466";"B0467";1;"Berlin";0,000579484374913685;0;634;0;0;0
"B0467";"B0468";1;"Berlin";0,000116191496844784;0;634;0;0;0
"B0468";"B0469";1;"Berlin";3,68277327558745e-07;0;634;0;0;0
"B0469";"B0470";1;"Berlin";0,000116191496844784;0;634;0;0;0
"B0470";"B0466";1;"Berlin";0,000579484374913685;0;634;0;0;0
"B0471";"B0472";3;"Berlin";0,000505670199410775;0;634;0;0;0
"B0472";"B0473";3;"Berlin";0,000325275688461582;0;634;0;0;0
"B0473";"B0474";3;"Berlin";0,000191946581549007;0;634;0;0;0
"B0474";"B0475";3;"Berlin";0,000161875860903056;0;634;0;0;0
"B0475";"B0476";3;"Berlin";0,000265349075610755;0;634;0;0;0
"B0476";"B0477";3;"Berlin";0,000463451588060063;0;634;0;0;0
"B0477";"B0478";3;"Berlin";0,00143101397613255;0;634;0;0;0
"B0478";"B0518";6;"Berlin";0,00149287009912455;0;634;0;0;0
"B0479";"B0480";1;"Berlin";0,00109541460530009;0;634;0;0;0
"B0480";"B0481";1;"Berlin";0,000875816972832269;0;634;0;0;0
"B0481";"B0482";2;"Berlin";0,000672227128202335;0;634;0;0;0
"B0482";"B0483";2;"Berlin";0,000487278254302334;0;634;0;0;0
"B0483";"B0484";2;"Berlin";0,000318860209730431;0;634;0;0;0
"B0484";"B0485";2;"Berlin";0,000220952805348158;0;634;0;0;0
"B0485";"B0486";2;"Berlin";0,000258511393229081;0;634;0;0;0
"B0486";"B0487";2;"Berlin";0,000393785355171478;0;634;0;0;0
"B0487";"B0488";2;"Berlin";0,000566685422504849;0;634;0;0;0
"B0488";"B0489";2;"Berlin";0,00076414651860866;0;634;0;0;0
"B0489";"B0490";2;"Berlin";0,000976636398654596;0;634;0;0;0
"B0490";"B0491";2;"Berlin";0,00119646727342987;0;634;0;0;0
"B0491";"B0492";2;"Berlin";0,0014202878192537;0;634;0;0;0
"B0492";"B0121";2;"Berlin";0,00546848873707892;0;634;0;0;0
"B0493";"B0494";1;"Berlin";0;0;634;0;0;0
"B0494";"B0121";1;"Berlin";0,00470218253499936;0;634;0;0;0
"B0495";"B0478";5;"Berlin";0,00277681910087737;0;634;0;0;0
"B0496";"B0497";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0497";"B0498";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0498";"B0499";1;"Berlin";0,000684320654158741;1;634;3;0,00946372239747634;6,47622070181774e-06
"B0499";"B0500";2;"Berlin";0,00101260920190007;0;634;0;0;0
"B0499";"B0513";1;"Berlin";0,000459026999024679;0;634;0;0;0
"B0500";"B0501";2;"Berlin";0,00123468043041799;0;634;0;0;0
"B0501";"B0119";2;"Berlin";0,00292246473284242;0;634;0;0;0
"B0502";"B0503";1;"Berlin";0,000329638897942373;0;634;0;0;0
"B0503";"B0504";1;"Berlin";0,000115792529739929;0;634;0;0;0
"B0504";"B0505";1;"Berlin";0,000155934758443832;0;634;0;0;0
"B0505";"B0515";2;"Berlin";0,00040099263015688;0;634;0;0;0
"B0506";"B0507";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0507";"B0508";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0508";"B0509";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0509";"B0510";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0510";"B0511";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0511";"B0512";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0512";"B0119";1;"Berlin";0,00294118549699332;1;634;7;0,0220820189274448;6,49473138137327e-05
"B0513";"B0514";1;"Berlin";2,59942413701881e-05;0;634;0;0;0
"B0514";"B0505";1;"Berlin";0,000167013768047891;0;634;0;0;0
"B0515";"B0516";2;"Berlin";0,000615882450787408;0;634;0;0;0
"B0516";"B0517";2;"Berlin";0,00083832195663289;0;634;0;0;0
"B0517";"B0495";2;"Berlin";0,00210938475932427;0;634;0;0;0
"B0518";"B0520";3;"Berlin";0,00224999332198417;0;634;0;0;0
"B0519";"B0478";6;"Berlin";0,00149287009912455;0;634;0;0;0
"B0520";"B0519";3;"Berlin";0,00224999332198417;0;634;0;0;0
"B0520";"B0521";2;"Berlin";0,00397355174123872;0;634;0;0;0
"B0520";"B0545";3;"Berlin";0,00316307206870837;1;634;12;0,0378548895899054;0,000119737743925869
"B0521";"B0057";2;"Berlin";0,00428326946631251;0;634;0;0;0
"B0521";"B0528";1;"Berlin";0,00238909166860311;0;634;0;0;0
"B0522";"B0523";2;"Berlin";0,000345076732773324;0;634;0;0;0
"B0523";"B0524";2;"Berlin";0,000329118048579112;0;634;0;0;0
"B0524";"B0047";2;"Berlin";0,00305497705325352;0;634;0;0;0
"B0525";"B0526";2;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0526";"B0527";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0528";"B0529";1;"Berlin";0,000520419706379502;0;634;0;0;0
"B0529";"B0530";1;"Berlin";0,000302522287573911;0;634;0;0;0
"B0530";"B0531";1;"Berlin";0,000135324380862241;0;634;0;0;0
"B0531";"B0532";1;"Berlin";0,000113964295863833;0;634;0;0;0
"B0532";"B0533";1;"Berlin";0,000243045499173174;0;634;0;0;0
"B0533";"B0534";1;"Berlin";0,000433269507365064;0;634;0;0;0
"B0534";"B0048";1;"Berlin";0,00223023488464896;0;634;0;0;0
"B0535";"B0536";1;"Berlin";0,00195481605468182;1;634;9;0,028391167192429;5,5499509438916e-05
"B0536";"B0537";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0537";"B0538";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0538";"B0539";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0539";"B0540";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0540";"B0541";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0541";"B0542";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
"B0542";"B0543";1;"Berlin";0,000348758629198131;1;634;2;0,00630914826498423;2,20036990030367e-06
"B0543";"B0544";1;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0545";"B0546";2;"Berlin";0,00137956686903506;1;634;2;0,00630914826498423;8,70389191820226e-06
"B0545";"B0548";1;"Berlin";0,00218388455242336;1;634;9;0,028391167192429;6,20030314568146e-05
"B0546";"B0547";2;"Berlin";0,000116375635508563;1;634;1;0,00315457413249211;3,67115569427645e-07
"B0548";"B0549";1;"Berlin";0,00172758894357807;1;634;8;0,0252365930599369;4,35984591439261e-05
"B0549";"B0550";1;"Berlin";0,00149962527781921;1;634;7;0,0220820189274448;3,31147537688784e-05
"B0550";"B0551";1;"Berlin";0,00127092505740523;1;634;6;0,0189274447949527;2,40553638625595e-05
"B0551";"B0552";1;"Berlin";0,00104148828233613;1;634;5;0,0157728706624606;1,6427259973756e-05
"B0552";"B0553";1;"Berlin";0,000811314952611915;1;634;4;0,0126182965299685;1,02374126512544e-05
"B0553";"B0554";1;"Berlin";0,000580405068232582;1;634;3;0,00946372239747634;5,49279244384147e-06
